timestamp,000001.SZ,000002.SZ,000333.SZ,000651.SZ,000858.SZ,002415.SZ,002594.SZ,300750.SZ,600000.SH,600009.SH,600028.SH,600030.SH,600036.SH,600048.SH,600276.SH,600585.SH,600887.SH,601012.SH,601088.SH,601166.SH,601288.SH,601318.SH,601398.SH,601628.SH,601668.SH,601857.SH,601888.SH,601899.SH,603259.SH
2026-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2026-05-26,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2026-05-27,0.1111111111111111,-0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,-0.1111111111111111,0.0
2026-05-28,0.0,0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
2026-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,0.0
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,-0.2,0.2,0.0
2026-06-02,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,-0.1111111111111111,0.0,0.0
2026-06-03,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
2026-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.0
2026-06-05,0.0,-0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-08,0.0,-0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0
2026-06-09,0.0,-0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0
2026-06-10,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.14285714285714285,0.0
2026-06-11,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,-0.1111111111111111,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0
2026-06-15,-0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,0.0
2026-06-16,-0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,0.14285714285714285
2026-06-17,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0
2026-06-18,-0.1111111111111111,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,0.0
2026-06-22,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2
2026-06-23,0.1111111111111111,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0
2026-06-24,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,-0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2026-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2026-06-26,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,-0.14285714285714285,0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2026-06-29,0.0,-0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
2026-06-30,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
